playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6GrrkiCRO3HYdgRpO4eKEL,Swing Life Away,59,Siren Song Of The Counter-Culture,6Wr3hh341P84m3EI8qdn9O,Rise Against,"['alternative metal', 'chicago hardcore', 'chicago punk', 'hardcore punk', 'modern rock', 'post-grunge', 'punk']",71,0.477,0.426,6,-6.961,1,0.043,0.544,0.0,0.0903,0.789,184.866,200067,3
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,2PTvik6EqPAIYOclAB3SU8,All I Ever Wanted - Radio Edit,68,Now You're Gone - The Album,37DdwREpvvQHmGLFEZ4h0Q,Basshunter,['eurodance'],61,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,176453,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,6HxweNytuEQdmGeVtZPZz3,The Seed (2.0),64,Phrenology,78xUyw6FkVZrRAtziFdtdu,The Roots,"['conscious hip hop', 'east coast hip hop', 'hip hop', 'philly rap', 'political hip hop']",60,0.758,0.957,7,-2.281,1,0.0357,0.039,0.0,0.133,0.966,111.121,267933,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,1xzi1Jcr7mEi9K2RfzLOqS,CUFF IT,81,RENAISSANCE,6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['pop', 'r&b']",93,0.78,0.689,7,-5.668,1,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5UsLjwBaTHBX4ektWIr4XX,Forever,75,Relapse: Refill,3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",96,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,357707,5
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,0AS63m1wHv9n4VVRizK6Hc,Mercy,81,Illuminate (Deluxe),7n2wHs1TKAczGzO7Dd2rGr,Shawn Mendes,"['canadian pop', 'pop', 'viral pop']",82,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,208733,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,4T4NLIMypdmyUwK54jECk4,Too Little Too Late,73,The High Road,5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,"['dance pop', 'pop', 'post-teen pop']",62,0.421,0.799,6,-5.183,0,0.0562,0.00871,1.63e-05,0.0794,0.731,82.408,221720,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,1diS6nkxMQc3wwC4G1j0bh,We're Good,71,Future Nostalgia (The Moonlight Edition),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",89,0.722,0.588,6,-5.932,1,0.0544,0.0319,0.0,0.183,0.59,134.01,165507,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,1NAyvpW70a9lxY0YlLWFV4,My Place,60,Suit,2gBjLmx6zQnFGQJCAQpRgw,Nelly,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'st louis rap', 'urban contemporary']",74,0.6,0.641,1,-4.237,0,0.0423,0.0498,1.49e-06,0.0982,0.642,163.153,336507,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,50xeLNGKmskmYUSINhqvfa,Clumsy,61,The Dutchess,3r17AfJCCUqC9Lf0OAc73G,Fergie,"['dance pop', 'pop']",69,0.731,0.563,2,-4.046,1,0.131,0.191,0.000423,0.296,0.452,184.004,240427,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,84,ASTROWORLD,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,"['hip hop', 'rap', 'slap house']",94,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,312820,4
https://open.spotify.com/playlist/37i9dQZF1DX0yEZaMOXna3,2012,78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),69,Habits & Contradictions,5IcR3N7QB1j6KBL8eImZ8m,ScHoolboy Q,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",74,0.646,0.784,1,-7.471,0,0.108,0.0166,0.0,0.0721,0.179,127.839,197132,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6sqNctd7MlJoKDOxPVCAvU,My Happy Ending,70,Under My Skin,0p4nmQO2msCgU4IF37Wi3j,Avril Lavigne,"['canadian pop', 'candy pop', 'dance pop', 'pop']",76,0.414,0.936,2,-2.407,1,0.0758,0.00136,0.0,0.369,0.74,170.229,242413,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,0nbXyq5TXYPCO7pr3N8S4I,The Box,83,Please Excuse Me for Being Antisocial,757aE44tKEUQEqRuT6GnEB,Roddy Ricch,"['melodic rap', 'rap', 'trap']",76,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,61KpQadow081I2AsbeLcsb,deja vu,16,deja vu,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,['pop'],90,0.439,0.61,9,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,215508,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,2lXJr5BkUPZpQUV2ZGN1Wv,Always On Time,65,Pain Is Love,1J2VVASYAamtQ3Bt8wGgA6,Ja Rule,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",69,0.832,0.699,5,-6.322,0,0.209,0.202,0.0,0.131,0.853,96.652,245867,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7BgUcOjSOlKJXASLgJ6bx1,Bag Lady,58,Mama's Gun,7IfculRW2WXyzNQ8djX8WX,Erykah Badu,"['afrofuturism', 'alternative r&b', 'neo soul', 'r&b']",68,0.724,0.416,5,-8.964,0,0.0841,0.365,0.0,0.0969,0.578,151.181,348893,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,5ojJNnX5ND2gMGojPd3NiO,In Those Jeans,61,The Senior,7r8RF1tN2A4CiGEplkp1oP,Ginuwine,"['contemporary r&b', 'hip pop', 'r&b', 'urban contemporary']",65,0.691,0.541,1,-5.873,1,0.0776,0.508,0.0,0.0753,0.319,127.683,243307,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6MFQeWtk7kxWGydnJB2y36,These Words,71,Unwritten,7o95ZoZt5ZYn31e9z1Hc0a,Natasha Bedingfield,"['dance pop', 'pop', 'post-teen pop']",76,0.734,0.636,5,-7.03,1,0.0815,0.0322,0.0,0.0808,0.931,96.987,216360,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,5S0cvScXb33JVpjTiY9Ivi,Separated,58,My Thoughts,0AunegKKH2ys98aLxq8G1A,Avant,"['contemporary r&b', 'r&b', 'urban contemporary']",55,0.798,0.48,0,-5.564,1,0.0276,0.247,0.0,0.237,0.643,108.241,255600,4
https://open.spotify.com/playlist/37i9dQZF1DXc6IFF23C9jj,2010,4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,64,Battle Studies,0hEurMDQu99nJRq8pTxO14,John Mayer,"['neo mellow', 'singer-songwriter']",77,0.624,0.554,2,-8.113,1,0.0225,0.191,0.00131,0.299,0.311,97.031,269720,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,0eu4C55hL6x29mmeAjytzC,Life Goes On,74,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",6TLwD7HPWuiOzvXEa3oCNe,Oliver Tree,['alternative hip hop'],71,0.7,0.49,0,-5.187,1,0.076,0.186,0.0,0.117,0.569,79.982,161803,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),74,Chris Brown (Expanded Edition),7bXgB6jMjp9ATFy66eO08Z,Chris Brown,"['r&b', 'rap']",87,0.846,0.482,1,-6.721,0,0.129,0.0246,0.0,0.393,0.212,100.969,229867,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,19JdbdEwQI7bCxefMokZO8,My Humps,67,Monkey Business,1yxSLGMDHlW21z4YXirZDS,Black Eyed Peas,"['dance pop', 'pop', 'pop rap']",80,0.801,0.682,1,-5.919,0,0.225,0.111,1.56e-05,0.109,0.586,123.95,326960,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,1UZOjK1BwmwWU14Erba9CZ,Malibu,74,Younger Now,5YGY8feqx7naU7z4HrwZM6,Miley Cyrus,['pop'],86,0.573,0.781,8,-6.406,1,0.0555,0.0767,2.64e-05,0.0813,0.343,139.934,231907,4
https://open.spotify.com/playlist/37i9dQZF1DWWzQTBs5BHX9,2005,0815caqt2Lytro5EIzMufT,You And Me,75,Lifehouse,5PokPZn11xzZXyXSfnvIM3,Lifehouse,"['neo mellow', 'pop rock', 'post-grunge']",64,0.459,0.427,7,-7.734,1,0.0267,0.114,0.0,0.168,0.354,139.902,195493,3
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,2oENJa1T33GJ0w8dC167G4,Fire Burning,73,Tomorrow,6S0dmVVn4udvppDhZIWxCr,Sean Kingston,"['dance pop', 'miami hip hop', 'pop']",71,0.839,0.804,1,-2.513,1,0.0329,0.0192,0.0,0.331,0.888,122.973,239987,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,7jley98gCQFueQ5MCaFWIb,All Rise,64,All Rise,2yEkZBBjhzKzt6LF5XMaFi,Blue,['boy band'],60,0.721,0.737,5,-2.734,0,0.0324,0.121,0.0,0.165,0.931,97.996,223547,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2nGFzvICaeEWjIrBrL2RAx,Put Your Records On,81,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,Corinne Bailey Rae,"['british soul', 'neo soul', 'pop soul', 'soul']",65,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,215360,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,6KBYefIoo7KydImq1uUQlL,Bodak Yellow,72,Invasion of Privacy,4kYSro6naA4h99UJvo89HB,Cardi B,"['pop', 'rap']",81,0.926,0.703,11,-6.337,0,0.103,0.0659,0.0,0.231,0.485,125.022,223713,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),75,Eastside (with Halsey & Khalid),5CiGnKThu5ctn9pBxv7DGa,benny blanco,['pop'],73,0.56,0.68,6,-7.648,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,69j0KoPJuwpnbGWrfn7Yll,Picture (feat. Sheryl Crow),69,Cocky,7dOBabd5O4CvKrg4iriHTM,Kid Rock,['nu metal'],67,0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,298960,4
https://open.spotify.com/playlist/37i9dQZF1DXcagnSNtrGuJ,2011,4RL77hMWUq35NYnPLXBpih,Skinny Love,73,Birdy,2WX2uTcsvV5OnS0inACecP,Birdy,"['neo mellow', 'uk pop', 'viral pop']",70,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,201080,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,6Hn9Uc1mMNfqChXU3txNke,Mad,71,Year Of The Gentleman (Bonus Track Edition),21E3waRsmPlU7jZsS13rcj,Ne-Yo,"['dance pop', 'pop', 'r&b', 'urban contemporary']",81,0.727,0.649,0,-5.356,1,0.0338,0.661,0.0,0.111,0.669,129.992,254533,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,1PSBzsahR2AKwLJgx8ehBj,Bad Things (with Camila Cabello),71,bloom,6TIYQ3jFPwQSRmorSezPxX,mgk,"['ohio hip hop', 'pop rap']",79,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,239293,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,63,Back To Black,6Q192DXotxtaysaqNPy5yR,Amy Winehouse,"['british soul', 'neo soul']",77,0.643,0.871,1,-2.734,0,0.118,0.491,0.0,0.29,0.452,121.569,185187,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,7A0apkTSTvMbSI7yplcmlh,Come on over Baby (All I Want Is You) - Radio Version,64,Christina Aguilera (Expanded Edition),1l7ZsJRRS8wlW3WfJfPfNS,Christina Aguilera,"['dance pop', 'pop']",78,0.829,0.915,8,-3.205,1,0.106,0.226,1.25e-05,0.246,0.779,118.903,203333,4
https://open.spotify.com/playlist/2fmTTbBkXi8pewbUvG3CeZ,2020,45bE4HXI0AwGZXfZtMp8JR,you broke me first,54,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,['pop'],85,0.667,0.373,4,-9.389,1,0.05,0.785,0.0,0.0906,0.0823,124.148,169266,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,4ggiDYAkJ7Yk8d5xOr7Xjo,Me Niego (feat. Ozuna & Wisin),73,Ahora,0vR2qb8m9WHeZ5ByCbimq2,Reik,"['latin arena pop', 'latin pop', 'mexican pop', 'reggaeton', 'urbano latino']",78,0.777,0.782,0,-4.435,0,0.0907,0.0505,0.0,0.64,0.773,94.023,221653,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,5XRHGXut00SrJUFmcn2lQF,All The Right Moves,67,Waking Up,5Pwc4xIPtQLFEnJriah9YJ,OneRepublic,"['piano rock', 'pop']",83,0.529,0.948,0,-3.527,1,0.0474,0.258,9.35e-06,0.283,0.65,146.024,238000,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,7LpMG3AEaIJgs62HQhAa91,i'm so tired...,73,~how i'm feeling~,5JZ7CnR6gTvEMKX4g70Amv,Lauv,['pop'],75,0.548,0.735,11,-7.572,1,0.236,0.173,0.0,0.195,0.498,101.252,162587,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,2ajUl8lBLAXOXNpG4NEPMz,Sway,74,Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,Michael Bublé,"['adult standards', 'canadian pop', 'jazz pop', 'lounge']",74,0.713,0.639,2,-5.529,0,0.0313,0.753,0.0,0.0878,0.737,125.959,188067,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,7ABLbnD53cQK00mhcaOUVG,LALA,87,LA VIDA ES UNA,7iK8PXO48WeuP03g8YR51W,Myke Towers,"['reggaeton', 'trap latino', 'urbano latino']",88,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,197920,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),78,GEMINI,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,"['pop rap', 'seattle hip hop']",77,0.731,0.794,0,-5.126,0,0.0522,0.0323,2.59e-05,0.112,0.356,139.994,220454,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,7cGcyNd7NVvDIwCAQSbJLI,Luv U Better,52,10,1P8IfcNKwrkQP5xJWuhaOC,LL COOL J,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",62,0.667,0.808,6,-3.878,1,0.238,0.239,0.0,0.298,0.712,95.075,286907,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),74,I,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,"['edm', 'german dance', 'pop dance', 'tropical house']",74,0.778,0.566,2,-6.959,0,0.0311,0.672,0.000197,0.0698,0.479,117.971,186147,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,4fSIb4hdOQ151TILNsSEaF,Todo De Ti,76,Todo De Ti,1mcTU81TzQhprhouKaTkpq,Rauw Alejandro,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']",88,0.78,0.718,3,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,199604,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,6fqqAsCYfDOtXAD8Ydo06K,Tipsy - Club Mix,55,Tipsy,1Zz5UxfKSSqc6hpa3xJPCw,J-Kwon,"['dirty south rap', 'southern hip hop']",52,0.925,0.741,9,-5.827,0,0.315,0.0653,0.0,0.044,0.654,93.04,247107,4
https://open.spotify.com/playlist/37i9dQZF1DX8XZ6AUo9R4R,2016,43bCmCI0nSgcT7QdMXY6LV,Side To Side,68,Dangerous Woman,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,['pop'],94,0.65,0.736,6,-5.84,0,0.229,0.0528,0.0,0.235,0.613,159.173,226160,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,0hsrqeudoR9Kymm7RNiVoq,Amazing,59,Patience,19ra5tSw0tWufvUp8GotLo,George Michael,['new wave pop'],73,0.805,0.754,10,-6.825,0,0.0394,0.0884,1.77e-06,0.117,0.88,128.429,265827,4
https://open.spotify.com/playlist/37i9dQZF1DX0h0QnLkMBl4,2014,5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,81,"Oh, What A Life",0MlOPi3zIDMVrfA9R04Fe3,American Authors,"['modern rock', 'pop rock']",66,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,194240,4
https://open.spotify.com/playlist/37i9dQZF1DX9ukdrXQLJGZ,2015,0PJIbOdMs3bd5AT8liULMQ,oui,76,Late Nights: The Album,3KV3p5EY4AvKxOlhGHORLg,Jeremih,"['chicago rap', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",73,0.418,0.724,5,-3.724,1,0.0964,0.213,0.0,0.112,0.604,78.521,238320,5
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,0V3wPSX9ygBnCm8psDIegu,Anti-Hero,89,Midnights,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.637,0.643,4,-6.571,1,0.0519,0.13,1.8e-06,0.142,0.533,97.008,200690,4
https://open.spotify.com/playlist/37i9dQZF1DX4UkKv8ED8jp,2009,4QJLKU75Rg4558f4LbDBRi,If Today Was Your Last Day,71,Dark Horse,6deZN1bslXzeGvOLaLMOIF,Nickelback,"['alternative metal', 'canadian rock', 'post-grunge']",78,0.485,0.911,3,-5.749,1,0.0355,8.67e-05,0.0,0.092,0.568,89.956,249067,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6lanRgr6wXibZr8KgzXxBl,a thousand years,82,A Thousand Years,7H55rcKCfwqkyDFH9wpKM6,Christina Perri,['pop'],71,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,285120,3
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,4gJoAvFpDvaeqm2EKYGmhb,If You're Not The One,51,Gotta Get Thru This,11hIqBsGRPztdjBHCSLClX,Daniel Bedingfield,"['europop', 'talent show']",53,0.687,0.537,10,-7.639,1,0.0305,0.561,0.0,0.107,0.264,120.023,257160,4
https://open.spotify.com/playlist/5GhQiRkGuqzpWZSE7OU4Se,2021,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),78,CKay The First,048LktY5zMnakWq7PTtFrz,CKay,"['afro r&b', 'afrobeats']",67,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,145800,4
https://open.spotify.com/playlist/37i9dQZF1DXaW8fzPh9b08,2003,3jagJCUbdqhDSPuxP8cAqF,Work It,70,Under Construction,2wIVse2owClT7go1WT98tk,Missy Elliott,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'rap', 'urban contemporary', 'virginia hip hop']",71,0.884,0.677,1,-5.603,1,0.283,0.0778,0.0,0.0732,0.584,101.868,263227,4
https://open.spotify.com/playlist/37i9dQZF1DX1vSJnMeoy3V,2006,2SGBEDwsOAOAHrrdAd304i,She Moves In Her Own Way,60,Inside In / Inside Out,1GLtl8uqKmnyCWxHmw9tL4,The Kooks,"['brighton indie', 'garage rock', 'modern rock', 'rock']",68,0.431,0.81,7,-5.379,1,0.066,0.276,0.0,0.0906,0.795,76.412,169307,4
https://open.spotify.com/playlist/37i9dQZF1DWTWdbR13PQYH,2004,4s0o8TJHfX9LLHa0umnOzT,Sunshine (feat. Lea),64,U Gotta Feel Me,4Q5sPmM8j4SpMqL4UA1DtS,Lil' Flip,"['crunk', 'dirty south rap']",54,0.814,0.387,0,-9.867,1,0.0946,0.0248,0.0,0.131,0.792,93.961,225173,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,0FZ4Dmg8jJJAPJnvBIzD9z,ZEZE (feat. Travis Scott & Offset),78,Dying to Live,46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"['florida drill', 'florida rap', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",80,0.861,0.603,8,-5.788,0,0.176,0.0521,0.0,0.0924,0.504,98.043,228760,4
https://open.spotify.com/playlist/37i9dQZF1DWTE7dVUebpUW,2017,2ekn2ttSfGqwhhate0LSR0,New Rules,80,Dua Lipa (Deluxe),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,"['dance pop', 'pop', 'uk pop']",89,0.762,0.7,9,-6.021,0,0.0694,0.00261,1.56e-05,0.153,0.608,116.073,209320,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,1f2V8U1BiWaC9aJWmpOARe,By the Way,76,By the Way (Deluxe Edition),0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']",82,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,216933,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,74,hopeless fountain kingdom (Deluxe),26VFTg2z8YR0cCuwLzESi2,Halsey,"['electropop', 'etherpop', 'indie poptimism', 'pop']",81,0.675,0.751,0,-3.539,1,0.0296,0.0604,0.0,0.0893,0.612,118.384,181279,4
https://open.spotify.com/playlist/37i9dQZF1DX3Sp0P28SIer,2013,6KkyuDhrEhR5nJVKtv9mCf,High Hopes,65,In A Perfect World (Expanded Edition),4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock', 'neo mellow']",68,0.488,0.487,4,-6.371,1,0.0305,0.577,0.0,0.193,0.219,77.278,230267,4
https://open.spotify.com/playlist/56r5qRUv3jSxADdmBkhcz7,2022,3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,81,Midnights,06HL4z0CvFAxyc27GXpf02,Taylor Swift,['pop'],100,0.643,0.363,0,-11.738,1,0.0767,0.69,5.17e-05,0.115,0.23,139.865,174783,4
https://open.spotify.com/playlist/6unJBM7ZGitZYFJKkO0e4P,2023,0HD8mbiPjp3o94X3EaZp0o,exes,56,exes,45dkTj5sMRSjrmBSBeiHym,Tate McRae,['pop'],85,0.838,0.569,5,-6.324,0,0.0621,0.152,0.000136,0.102,0.551,136.965,159400,4
https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,4fazGt0v2v2zkzddQOcDZD,Don't Call Me Baby,57,Don't Call Me Baby,6otgz5gkB40UnWFwTy0VDh,Madison Avenue,"['disco house', 'vocal house']",48,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,228140,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,4QtiVmuA88tPQiCOHZuQ5b,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",68,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",0haZhu4fFKt0Ag94kZDiz2,Sofía Reyes,"['latin pop', 'latin viral pop', 'mexican pop', 'reggaeton']",66,0.792,0.895,1,-3.112,0,0.0589,0.165,0.0,0.0501,0.794,94.968,201526,4
https://open.spotify.com/playlist/37i9dQZF1DXe2bobNYDtW8,2018,6dbSBQXCctYSVryynHXaZ4,Freaky Friday (feat. Chris Brown),70,Freaky Friday (feat. Chris Brown),1tqhsYv8yBBdwANFNzHtcr,Lil Dicky,"['comedy rap', 'indie pop rap', 'pop rap']",62,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4
https://open.spotify.com/playlist/37i9dQZF1DWVRSukIED0e9,2019,6TqXcAFInzjp0bODyvrWEq,Talk (feat. Disclosure),71,Free Spirit,6LuN9FCkKOj5PcnpouEgny,Khalid,"['pop', 'pop r&b']",84,0.9,0.4,0,-8.575,1,0.127,0.0516,0.0,0.0599,0.346,135.984,197573,4
https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,7nnWIPM5hwE3DaUBkvOIpy,Drive,80,Make Yourself,3YcBF2ttyueytpXtEzn1Za,Incubus,"['alternative metal', 'alternative rock', 'funk metal', 'funk rock', 'nu metal', 'post-grunge', 'rock']",70,0.645,0.792,4,-7.34,0,0.036,0.0562,0.0121,0.119,0.666,90.565,232453,4
https://open.spotify.com/playlist/37i9dQZF1DWYuGZUE4XQXm,2008,4P7VFiaZb3xrXoqGwZXC3J,Lollipop,70,Tha Carter III,55Aa2cqylxrFIXC767Z865,Lil Wayne,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",86,0.829,0.428,0,-9.469,1,0.0831,0.056,0.00413,0.137,0.45,148.075,299333,4
https://open.spotify.com/playlist/37i9dQZF1DX3j9EYdzv2N9,2007,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,60,Favourite Worst Nightmare (Standard Version),7Ln80lUS6He07XvHI8qqHH,Arctic Monkeys,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",86,0.421,0.98,1,-4.229,1,0.212,8.39e-05,0.00125,0.237,0.435,165.193,170253,4
https://open.spotify.com/playlist/37i9dQZF1DX0P7PzzKwEKl,2002,6ua8mbyHXTHpAmGyGpFAS2,Love at First Sight,52,Fever,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,"['australian dance', 'australian pop', 'dance pop', 'eurodance', 'new wave pop']",72,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,238267,4
